SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,NAMEASCII,ADM0CAP,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,MEGANAME,LS_NAME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,TIMEZONE,UN_FID,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,MIN_ZOOM,WIKIDATAID,WOF_ID,CAPALT,NAME_EN,NAME_DE,NAME_ES,NAME_FR,NAME_PT,NAME_RU,NAME_ZH,LABEL,NAME_AR,NAME_BN,NAME_EL,NAME_HI,NAME_HU,NAME_ID,NAME_IT,NAME_JA,NAME_KO,NAME_NL,NAME_PL,NAME_SV,NAME_TR,NAME_VI,NE_ID,NAME_FA,NAME_HE,NAME_UK,NAME_UR,NAME_ZHT,GEONAMESID,FCLASS_ISO,FCLASS_US,FCLASS_FR,FCLASS_RU,FCLASS_ES,FCLASS_CN,FCLASS_TW,FCLASS_IN,FCLASS_NP,FCLASS_PK,FCLASS_DE,FCLASS_GB,FCLASS_BR,FCLASS_IL,FCLASS_PS,FCLASS_SA,FCLASS_EG,FCLASS_MA,FCLASS_PT,FCLASS_AR,FCLASS_JP,FCLASS_KO,FCLASS_VN,FCLASS_TR,FCLASS_ID,FCLASS_PL,FCLASS_GR,FCLASS_IT,FCLASS_NL,FCLASS_SE,FCLASS_BD,FCLASS_UA,tier
7,20,5.0,Admin-1 capital,Phrae,,,Phrae,0,,0,0,Thailand,THA,Thailand,THA,Phrae,TH,,18.153296,100.16292,38538,17971,173089.0,7,6,,Phrae,172237.0,172237.0,0.0,0.0,0.0,20.0,85.0,85.0,33.0,33.0,119.0,119.0,74.0,74.0,100.058333,100.058333,100.2,100.2,18.0,18.0,18.208333,18.208333,100.131071,18.104881,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1207145,102024979,0,Phrae,Phrae,Phrae,Phrae,Phrae,Пхрэ,帕府,,محافظة فراى,ফ্রেই,Φράε,फ्रेइ,Phrae,Phrae,Phrae,プレー,프래,Phrae,Phrae,Phrae,Phrae,Phrae,1159134405,فرائه,פראה,Пхре,فرائے,帕府市,1607552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Phitsanulok,,,Phitsanulok,0,,0,0,Thailand,THA,Thailand,THA,Phitsanulok,TH,,16.828313,100.272887,164017,103427,164929.0,9,9,,Phitsanulok,164017.0,164017.0,0.0,0.0,0.0,20.0,84.0,84.0,32.0,32.0,105.0,105.0,65.0,65.0,100.191667,100.191667,100.358333,100.358333,16.766667,16.766667,16.891667,16.891667,100.259886,16.822467,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q867579,102025001,0,Phitsanulok,Phitsanulok,Phitsanulok,Phitsanulok,Phitsanulok,Пхитсанулок,彭世洛,,فيتسانولوك,ফিটসানুলক,Φιτσανουλόκ,फित्सानुलोक,Phitszanulok,Phitsanulok,Phitsanulok,ピッサヌローク,핏사눌록,Phitsanulok,Phitsanulok,Phitsanulok,Phitsanulok,Phitsanulok,1159134409,فیتسانولوک,פיטסאנולוק,Пхітсанулок,پھیتسانولوک,彭世洛,1607708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Sukhothai,,,Sukhothai,0,,0,0,Thailand,THA,Thailand,THA,Sukhothai,TH,,17.011867,99.751523,10276,10276,10276.0,6,6,,Sukhothai,10276.0,10276.0,0.0,0.0,0.0,20.0,13.0,13.0,5.0,5.0,27.0,27.0,17.0,17.0,99.7,99.7,99.791667,99.791667,17.0,17.0,17.025,17.025,99.752604,17.016667,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,Q986737,102024113,0,Sukhothai Thani,Sukhothai Thani,Sukhothai Thani,Sukhothaï Thani,Sukhothai Thani,Сукхотхай,素可泰,,سوخوثاي,সুখোথাই,Σουκοτάι,सुखोथाई,Sukhothai,Sukhothai,Sukhothai Thani,スコータイ,수코타이,Sukhothai Thani,Sukhothai Thani,Sukhothai,Sukhothai,Sukhothai Thani,1159134413,سوخوتای,סוקהוטהאי,Сукхотхай,سوکھوتھائی,素可泰,1150533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7,20,5.0,Admin-1 capital,Uttaradit,,,Uttaradit,0,,0,0,Thailand,THA,Thailand,THA,Uttaradit,TH,,17.631623,100.097187,76630,58313,76630.0,8,8,,Uttaradit,76630.0,76630.0,0.0,0.0,0.0,20.0,51.0,51.0,20.0,20.0,90.0,90.0,56.0,56.0,100.016667,100.016667,100.116667,100.116667,17.566667,17.566667,17.683333,17.683333,100.069907,17.625992,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1359241,102024659,0,Uttaradit,Uttaradit,Uttaradit,Uttaradit,Uttaradit,Уттарадит,程逸,,أوتاراديت,উত্তারাদিত,Ουτανταρίτ,उत्तरादित,Uttaradit,Uttaradit,Uttaradit,ウッタラディット県,우따라딧,Uttaradit,Uttaradit,Uttaradit,Uttaradit,Uttaradit,1159134419,اوتارادیت,אוטראדית,Уттарадіт,اترادت,程逸,1605215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Kanchanaburi,,,Kanchanaburi,0,,0,0,Thailand,THA,Thailand,THA,Kanchanaburi,TH,,14.017425,99.522028,63699,63699,0.0,8,8,,Kanchanaburi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q239121,102024343,0,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,Канчанабури,北碧府,,كانشانابوري,কাঞ্চনাবুরি,Καντσαναμπούρι,कांचनाबुरी,Kancsanaburi,Kanchanaburi,Kanchanaburi,カンチャナブリー,깐짜나부리,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,1159134423,کانتچانابوری,קנצ'נבורי,Канчанабурі,کانچانابوری,北碧,1153081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Populated place,Mae Sot,,,Mae Sot,0,,0,0,Thailand,THA,Thailand,THA,Tak,TH,,16.716175,98.570769,45781,44563,45942.0,7,7,,Mae Sot,45781.0,45781.0,0.0,0.0,0.0,20.0,32.0,32.0,12.0,12.0,51.0,51.0,32.0,32.0,98.5,98.5,98.6,98.6,16.683333,16.683333,16.766667,16.766667,98.561859,16.719551,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1015445,102024241,0,Mae Sot,Mae Sot,Mae Sot,Mae Sot,Mae Sot,Мэй-Сот,湄索,,ماي سوت,মায়ে সট,Μάε Στο,मई सोट,Mae Sot,Mae Sot,Mae Sot,メーソット,매솟,Mae Sot,Mae Sot,Mae Sot,Mae Sot,Mae Sot,1159134427,مائه سوت,מאה סוט,Мейсот,مائے سوت,湄索,1152188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Tak,,,Tak,0,,0,0,Thailand,THA,Thailand,THA,Tak,TH,,16.884743,99.129339,33146,24149,33146.0,7,7,,Tak,33146.0,0.0,0.0,0.0,0.0,10.0,25.0,25.0,9.0,9.0,45.0,45.0,28.0,28.0,99.091667,99.091667,99.183333,99.183333,16.85,16.85,16.916667,16.916667,99.133056,16.883333,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q118901,102024109,0,Tak,Tak,Tak,Tak,Tak,Так,来兴镇,,تاك,টাক,Τακ,ताक,Tak,Tak,Tak,ターク,딱,Tak,Tak,Tak,Tak,Tak,1159134431,تاک,טאק,Так,تاک,来兴镇,1150490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Uthai Thani,,,Uthai Thani,0,,0,0,Thailand,THA,Thailand,THA,Uthai Thani,TH,,15.381863,100.026442,22219,16247,16247.0,7,6,,Uthai Thani,16247.0,16247.0,0.0,0.0,0.0,20.0,7.0,7.0,3.0,3.0,16.0,16.0,10.0,10.0,100.008333,100.008333,100.041667,100.041667,15.358333,15.358333,15.4,15.4,100.023611,15.379167,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1332721,102024663,0,Uthai Thani,Uthai Thani,Uthai Thani,Uthai Thani,Uthai Thani,Утхайтхани,烏泰他尼,,أوثاي ثاني,উথাই থানি,Ουτάι Θάνι,उथाई थानी,Uthai Thani,Uthai Thani,Uthai Thani,ウタイターニー,우타이타니,Uthai Thani,Uthai Thani,Uthai Thani,Uthai Thani,Uthai Thani,1159134437,یوتای تانی,אוטאי תאני,Утхайтхані,اوتھائی تھانی,烏泰他尼,1605221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7,20,5.0,Admin-1 capital,Lop Buri,,Thahanbok Lop Buri,Lop Buri,0,,0,0,Thailand,THA,Thailand,THA,Lop Buri,TH,,14.804018,100.618602,57761,26500,139622.0,8,7,,Lop Buri,133920.0,0.0,0.0,0.0,0.0,10.0,79.0,79.0,31.0,31.0,106.0,106.0,66.0,66.0,100.583333,100.583333,100.75,100.75,14.758333,14.758333,14.883333,14.883333,100.654861,14.810156,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,Q1363891,102025223,0,Lopburi,Lop Buri,Lopburi,Lopburi,Lopburi,Лопбури,華富里,,لوب بوري,লোপ বুরি,Λοπ Μπούρι,लोप बुरी,Lop Buri,Lop Buri,Lopburi,ロプブリ,롭부리,Lopburi,Lop Buri,Lop Buri,Lop Buri,Lopburi,1159134441,لوپبوری,לופ בורי,Лопбурі,لوپ بوری,華富里,1609032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Prachin Buri,,,Prachin Buri,0,,0,0,Thailand,THA,Thailand,THA,Prachin Buri,TH,,14.057216,101.376799,79757,32600,79757.0,8,7,,Prachin Buri,79757.0,79757.0,0.0,0.0,0.0,20.0,22.0,22.0,8.0,8.0,25.0,25.0,16.0,16.0,101.35,101.35,101.4,101.4,14.033333,14.033333,14.1,14.1,101.375,14.065385,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,Q1365804,102024939,0,Prachin Buri,Prachin Buri,Prachin Buri,Prachinburi,Prachin Buri,Прачинбури,巴真武里,,براتشين بوري,প্রাচীন বুরি,Πράτσιν Μπούρι,प्राचीन बुरी,Prachin Buri,Prachin Buri,Prachinburi,プラーチーンブリー,쁘라찐부리,Prachinburi,Prachinburi,Prachin Buri,Prachin Buri,Prachin Buri,1159134445,پراچین بوری,פרחין בורי,Прачинбурі,پراچین بوری,巴真武里,1607280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Ayutthaya,,Phra Nakhon Si Ayutthaya,Ayutthaya,0,,0,0,Thailand,THA,Thailand,THA,Phra Nakhon Si Ayutthaya,TH,,14.358799,100.568424,145615,81962,152752.0,9,8,,Ayutthaya,145615.0,145615.0,0.0,0.0,0.0,20.0,65.0,65.0,25.0,25.0,84.0,84.0,52.0,52.0,100.516667,100.516667,100.658333,100.658333,14.308333,14.308333,14.408333,14.408333,100.587073,14.356944,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q203370,102024975,0,Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,Ayutthaya,Ayutthaya,Ayutthaya,Аюттхая,阿瑜陀耶,,أيوتثايا,ফ্রা নাখন সি আয়ুত্থায়া,Αγιουτάγια,फ्रा नखों सी अयुत्थाया,Ajutthaja,Ayutthaya,Ayutthaya,テーサバーンナコーン・プラナコーンシーアユッタヤー,아유타야,Ayutthaya,Ayutthaya,Ayutthaya,Ayutthaya,Ayutthaya,1159134449,آیوتایا,איוטהאיה,Аюттхая,پھرا ناکھون سی ایوتتھایا,阿瑜陀耶,1607532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Pathum Thani,,,Pathum Thani,0,,0,0,Thailand,THA,Thailand,THA,Pathum Thani,TH,,14.017115,100.533336,154412,154412,711760.0,9,9,,Pathum Thani,701337.0,0.0,0.0,0.0,0.0,10.0,417.0,417.0,161.0,161.0,410.0,410.0,255.0,255.0,100.491667,100.491667,100.866667,100.866667,13.891667,13.891667,14.158333,14.158333,100.640605,14.00007,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1365723,102025063,0,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani,Патхумтхани,巴吞他尼,,باثوم ثاني,পাথুম বুরি,Πατούμ Θάνι,पाथम थानी,Pathum Thani,Pathum Thani,Pathum Thani,パトゥム・タニ,빠툼타니,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani,Pathum Thani,1159134455,پاتوم تانی,פאתום תאני,Патхумтхані,پاتھوم تھانی,巴吞他尼,1607983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Saraburi,,,Saraburi,0,,0,0,Thailand,THA,Thailand,THA,Saraburi,TH,,14.530365,100.879982,70769,70769,0.0,8,8,,Saraburi,70769.0,70769.0,0.0,0.0,0.0,20.0,26.0,26.0,10.0,10.0,31.0,31.0,19.0,19.0,100.875,100.875,100.95,100.95,14.491667,14.491667,14.55,14.55,100.914651,14.527823,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q686387,102024835,0,Saraburi,Saraburi,Saraburi,Saraburi,Saraburi,Сарабури,沙拉武里,,سارابوري,সারাবুরি,Σαραμπούρι,साराबुरी,Saraburi,Saraburi,Saraburi,サラブリ,사라부리,Saraburi,Saraburi,Saraburi,Saraburi,Saraburi,1159134465,سارابوری,סרבורי,Сарабурі,سارابوری,北標,1606418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Nonthaburi,,,Nonthaburi,0,,0,0,Thailand,THA,Thailand,THA,Nonthaburi,TH,,13.833689,100.483313,258550,258550,1694221.0,10,10,,Nonthaburi,1849887.0,0.0,0.0,0.0,0.0,10.0,400.0,400.0,154.0,154.0,320.0,320.0,199.0,199.0,100.088082,100.088082,100.701445,100.701445,13.684934,13.684934,13.927247,13.927247,100.408872,13.81038,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q768864,102025093,0,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi,Нонтхабури,暖武里,,نونثابوري,নোনতাবুড়ি,Νοντάμπουρι,नॉनथाबुरी,Nonthaburi,Nonthaburi,Nonthaburi,ノンタブリー,논타부리,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi,Nonthaburi,1159134469,نونتهابوری,נונתאבורי,Нонтхабурі,نونتھابوری,暖武里,1608133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Phetchaburi,,Phet Buri,Phetchaburi,0,,0,0,Thailand,THA,Thailand,THA,Phetchaburi,TH,,13.113294,99.941176,90497,46601,90659.0,8,7,,Phetchaburi,90497.0,90497.0,0.0,0.0,0.0,20.0,50.0,50.0,19.0,19.0,73.0,73.0,45.0,45.0,99.916667,99.916667,100.033333,100.033333,13.066667,13.066667,13.191667,13.191667,99.958333,13.125694,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q641383,102024037,0,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi,Пхетбури,佛丕,,فيتشابوري,ফেতচাবুরি,Πρετσαμπούρι,फेचाबुरी,Phetcsaburi,Phetchaburi,Phetchaburi,ペッチャブリー県,펫차부리,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi,Phetchaburi,1159134473,فتچابوری,פט בורי,Пхетчхабурі,فیٹچابوری,佛丕市,1149698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Populated place,Hua Hin,,,Hua Hin,0,,0,0,Thailand,THA,Thailand,THA,Prachuap Khiri Khan,TH,,12.56971,99.944328,50456,17470,23635.0,8,6,,Hua Hin,17470.0,17470.0,0.0,0.0,0.0,20.0,13.0,13.0,5.0,5.0,22.0,22.0,14.0,14.0,99.933333,99.933333,99.966667,99.966667,12.566667,12.566667,12.616667,12.616667,99.946944,12.589722,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,Q667576,102024353,0,Hua Hin,Hua Hin,Hua Hin,Hua Hin,Hua Hin,Хуахин,华欣,,هوا هين,হুয়া হিন,Χούα Χιν,हुआ हिन,Huahin,Hua Hin,Hua Hin,ホアヒン,후아힌,Hua Hin,Hua Hin,Hua Hin,Hua Hin,Hua Hin,1159134475,هوا هین,הואה חין,Хуахін,ہوا ہن,華欣,1153269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Ratchaburi,,,Ratchaburi,0,,0,0,Thailand,THA,Thailand,THA,Ratchaburi,TH,,13.541898,99.821545,106996,92448,285326.0,9,8,,Ratchaburi,106996.0,106996.0,0.0,0.0,0.0,20.0,42.0,42.0,16.0,16.0,55.0,55.0,34.0,34.0,99.783333,99.783333,99.85,99.85,13.508333,13.508333,13.608333,13.608333,99.819667,13.5525,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1207138,102024163,0,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi,Ратбури,叻武里,,محافظة راتشابوري,রাতচাবুরি,Ρατσαμπούρι,राचाबुरी,Ratchaburi,Ratchaburi,Ratchaburi,ラーチャブリー,랏차부리,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi,Ratchaburi,1159134479,راتچابوری,רטבורי,Ратбурі,راچابوری,拉差汶裏,1150954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Samut Prakan,,,Samut Prakan,0,,0,0,Thailand,THA,Thailand,THA,Samut Prakan,TH,,13.606907,100.611471,388920,388920,1496824.0,10,10,,Samut Prakan,1589568.0,0.0,0.0,0.0,0.0,10.0,592.0,592.0,229.0,229.0,378.0,378.0,235.0,235.0,100.496066,100.496066,100.908333,100.908333,13.508333,13.508333,13.872377,13.872377,100.703986,13.675822,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q13139252,102024859,0,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan,Самутпракан,北榄府,,ساموت براكان,সামোত পারকান,Σαμούτ Πρακάν,समुत प्राकाण,Szamutprakan,Samut Prakan,Samut Prakan,サムットプラーカーン,사뭇쁘라깐,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan,Samut Prakan,1159134483,ساموت پراکان,סמוט פראקאן,Самут-Пракан,ساموت پراکان,北榄府,1606590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Sisaket,,,Sisaket,0,,0,0,Thailand,THA,Thailand,THA,Si Sa Ket,TH,,15.120252,104.329849,44751,40961,41121.0,7,7,,Sisaket,40961.0,40961.0,0.0,0.0,0.0,20.0,23.0,23.0,9.0,9.0,38.0,38.0,24.0,24.0,104.308333,104.308333,104.358333,104.358333,15.083333,15.083333,15.166667,15.166667,104.330357,15.119048,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q1207432,102024791,0,Si Sa Ket,Si Sa Ket,Sisaket,Si Saket,Si Sa Ket,Сисакет,西萨菊,,سيساكيت,সিসাকেত,Σισακέτ,सिसाकेट,Sisaket,Sisaket,Sisaket,シーサケート,시사껫,Sisaket,Sisaket,Sisaket,Sisaket,Sisaket,1159134487,سیساکت,סיסקרט,Сісакет,سیساکیٹ,四色菊,1606239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Populated place,Si Racha,,,Si Racha,0,,0,0,Thailand,THA,Thailand,THA,Chon Buri,TH,,13.159028,100.928661,178916,9493,9493.0,9,5,,Si Racha,9493.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,2.0,2.0,13.0,13.0,8.0,8.0,100.916667,100.916667,100.95,100.95,13.15,13.15,13.175,13.175,100.933333,13.1625,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q13409879,102024793,0,Si Racha,Si Racha,Si Racha,Si Racha,Si Racha,Сирача,是拉差,,سي رشا,সি রাচা,Σι Ράτσα,सी राचा,Sziracsa,Si Racha,Si Racha,シーラーチャー,시라차,Si Racha,Si Racha,Si Racha,Si Racha,Si Racha,1159134501,سی راچا,סי ראצ'ה,Сірача,سی راچا,是拉差,1606250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Chon Buri,,,Chon Buri,0,,0,0,Thailand,THA,Thailand,THA,Chon Buri,TH,,13.400408,100.999974,226618,216063,51526.0,10,10,,Chon Buri,216063.0,226618.0,0.0,0.0,0.0,20.0,109.0,122.0,42.0,47.0,148.0,166.0,92.0,103.0,100.916667,100.92252,101.066667,101.066667,13.241667,13.278624,13.491667,13.491667,100.994877,13.368514,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q138589,102025445,0,Chon Buri,Chon Buri,Chonburi,Chonburi,Chonburi,Чонбури,春武里,,تشون بوري,চন বুরি,Τσον Μπούρι,चोन बुरी,Csonburi,Chon Buri,Chonburi,チョンブリー,촌부리,Chonburi,Chon Buri,Chon Buri,Chon Buri,Chon Buri,1159134509,چونبوری,צ'ון בורי,Чонбурі,چونبوری,春武里市,1611110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Chanthaburi,,,Chanthaburi,0,,0,0,Thailand,THA,Thailand,THA,Chanthaburi,TH,,12.613273,102.097892,99819,90082,90249.0,8,8,,Chanthaburi,90082.0,90082.0,0.0,0.0,0.0,20.0,41.0,41.0,16.0,16.0,44.0,44.0,27.0,27.0,102.083333,102.083333,102.158333,102.158333,12.541667,12.541667,12.65,12.65,102.115391,12.601616,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1015899,102025475,0,Chanthaburi,Chanthaburi,Chanthaburi,Chanthaburi,Chanthaburi,Чантхабури,庄他武里,,تشانثابوري,চান্থাবুরি,Τσαντσαμπούρι,चान्थाबुरी,Chanthaburi,Chanthaburi,Chanthaburi,チャンタブリー,짠타부리,Chantaburi,Chanthaburi,Chanthaburi,Chanthaburi,Chanthaburi,1159134513,چانتابوری,צ'נטבורי,Чантхабурі,چانتھابوری,庄他武里,1611269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Populated place,Aranyaprathet,,,Aranyaprathet,0,,0,0,Thailand,THA,Thailand,THA,Sa Kaeo,TH,,13.682355,102.496937,22472,20236,22472.0,7,7,,Aranyaprathet,22472.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,4.0,4.0,20.0,20.0,12.0,12.0,102.483333,102.483333,102.525,102.525,13.675,13.675,13.708333,13.708333,102.501894,13.69053,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q4784166,102025761,0,Aranyaprathet,Aranyaprathet,Aranyaprathet,Aranyaprathet,Aranyaprathet,Араньяпратет,亞蘭,,أرانيابراثيت,আরান্যাপ্রাথেত,Αρανιαπρατέτ,अरण्यप्रथेट,Aranyaprathet,Aranyaprathet,Aranyaprathet,アランヤプラテート,아라냐프라텟,Aranya Prathet,Aranyaprathet,Aranyaprathet,Aranyaprathet,Aranyaprathet,1159134517,آرانیاپراتت,אראניאפראטהט,Араньяпратхет,ارینیاپراتھیٹ,亞蘭,1621020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
